language,f_a,f_b,f_c,f_d,f_e,f_f,f_g,f_h,f_i,f_j,f_k,f_l,f_m,f_n,f_ñ,f_o,f_p,f_q,f_r,f_s,f_t,f_u,f_v,f_w,f_x,f_y,f_z,f_á,f_é,f_í,f_ó,f_ú,f_ü
English,0.0709939148073022,0.0202839756592292,0.0223123732251521,0.0385395537525354,0.1095334685598377,0.024340770791075,0.0304259634888438,0.0365111561866125,0.0527383367139959,0.0,0.0020283975659229,0.0263691683569979,0.0121703853955375,0.075050709939148,0.0,0.0567951318458417,0.0223123732251521,0.0,0.0730223123732251,0.0649087221095334,0.0446247464503042,0.0162271805273833,0.0060851926977687,0.0162271805273833,0.0,0.0162271805273833,0.0020283975659229,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0689655172413793,0.0155172413793103,0.043103448275862,0.0344827586206896,0.1017241379310344,0.0120689655172413,0.0120689655172413,0.043103448275862,0.0948275862068965,0.0,0.0086206896551724,0.0327586206896551,0.0293103448275862,0.0586206896551724,0.0,0.0586206896551724,0.0137931034482758,0.0034482758620689,0.0448275862068965,0.0482758620689655,0.0706896551724138,0.0155172413793103,0.0086206896551724,0.0172413793103448,0.0,0.0017241379310344,0.0017241379310344,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1342281879194631,0.0067114093959731,0.0536912751677852,0.046979865771812,0.0671140939597315,0.0067114093959731,0.0067114093959731,0.0201342281879194,0.046979865771812,0.0201342281879194,0.0,0.0402684563758389,0.0268456375838926,0.0402684563758389,0.0,0.0671140939597315,0.0067114093959731,0.0067114093959731,0.0536912751677852,0.0604026845637583,0.0134228187919463,0.0201342281879194,0.0067114093959731,0.0,0.0,0.0201342281879194,0.0067114093959731,0.0067114093959731,0.0,0.0134228187919463,0.0067114093959731,0.0067114093959731,0.0
English,0.0695067264573991,0.0246636771300448,0.0313901345291479,0.0336322869955156,0.1121076233183856,0.0089686098654708,0.0179372197309417,0.0538116591928251,0.0538116591928251,0.0,0.0044843049327354,0.0224215246636771,0.0089686098654708,0.0807174887892376,0.0,0.0515695067264574,0.0067264573991031,0.0,0.0695067264573991,0.0470852017937219,0.0672645739910313,0.0201793721973094,0.0067264573991031,0.0269058295964125,0.0,0.0089686098654708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1017543859649122,0.0035087719298245,0.0385964912280701,0.0421052631578947,0.0859649122807017,0.0035087719298245,0.0070175438596491,0.0052631578947368,0.0684210526315789,0.0017543859649122,0.0,0.0403508771929824,0.0298245614035087,0.0701754385964912,0.0,0.075438596491228,0.0263157894736842,0.0017543859649122,0.0614035087719298,0.0491228070175438,0.0421052631578947,0.019298245614035,0.0052631578947368,0.0,0.0,0.0122807017543859,0.0052631578947368,0.0035087719298245,0.0035087719298245,0.0052631578947368,0.0105263157894736,0.0035087719298245,0.0
Spanish,0.0805008944543828,0.0035778175313059,0.0626118067978533,0.0375670840787119,0.1144901610017889,0.0,0.0017889087656529,0.0,0.0500894454382826,0.0017889087656529,0.0,0.0393559928443649,0.0250447227191413,0.071556350626118,0.0,0.0805008944543828,0.0250447227191413,0.0053667262969588,0.071556350626118,0.0626118067978533,0.0465116279069767,0.0322003577817531,0.0053667262969588,0.0,0.0,0.0017889087656529,0.0035778175313059,0.0035778175313059,0.0,0.0071556350626118,0.0,0.0,0.0
Spanish,0.1182795698924731,0.0053763440860215,0.0591397849462365,0.0483870967741935,0.1021505376344086,0.0053763440860215,0.010752688172043,0.0053763440860215,0.0591397849462365,0.0053763440860215,0.0,0.0591397849462365,0.021505376344086,0.0591397849462365,0.0,0.0806451612903225,0.021505376344086,0.0053763440860215,0.0376344086021505,0.0376344086021505,0.0268817204301075,0.043010752688172,0.0,0.0,0.0053763440860215,0.0053763440860215,0.0053763440860215,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0429447852760736,0.0,0.0368098159509202,0.0429447852760736,0.1411042944785276,0.0,0.0122699386503067,0.0061349693251533,0.0552147239263803,0.0,0.0,0.0613496932515337,0.0122699386503067,0.0797546012269938,0.0,0.0920245398773006,0.0245398773006134,0.0061349693251533,0.0613496932515337,0.0920245398773006,0.0368098159509202,0.0245398773006134,0.0061349693251533,0.0,0.0,0.0061349693251533,0.0061349693251533,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1036036036036036,0.0022522522522522,0.027027027027027,0.0247747747747747,0.072072072072072,0.0112612612612612,0.0067567567567567,0.0135135135135135,0.0675675675675675,0.0022522522522522,0.0,0.036036036036036,0.045045045045045,0.0698198198198198,0.0067567567567567,0.0878378378378378,0.009009009009009,0.0067567567567567,0.0495495495495495,0.0945945945945946,0.0495495495495495,0.0315315315315315,0.009009009009009,0.0,0.0022522522522522,0.0067567567567567,0.0,0.0022522522522522,0.0,0.0,0.0067567567567567,0.0,0.0
English,0.071583514099783,0.0043383947939262,0.0325379609544468,0.0498915401301518,0.1171366594360086,0.0086767895878524,0.0260303687635574,0.0390455531453362,0.0650759219088937,0.0,0.0021691973969631,0.0216919739696312,0.0173535791757049,0.0563991323210412,0.0,0.0477223427331887,0.0260303687635574,0.0,0.0737527114967462,0.0563991323210412,0.0629067245119305,0.0281995661605206,0.0108459869848156,0.0130151843817787,0.0021691973969631,0.0043383947939262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0614973262032085,0.0106951871657754,0.0294117647058823,0.0481283422459893,0.1122994652406417,0.0053475935828877,0.0267379679144385,0.0668449197860962,0.0561497326203208,0.0,0.0053475935828877,0.0213903743315508,0.0080213903743315,0.0614973262032085,0.0,0.0481283422459893,0.0160427807486631,0.0,0.0695187165775401,0.0481283422459893,0.0828877005347593,0.0187165775401069,0.0026737967914438,0.0240641711229946,0.0,0.0133689839572192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0695266272189349,0.0118343195266272,0.0281065088757396,0.03698224852071,0.1153846153846153,0.014792899408284,0.014792899408284,0.03698224852071,0.0621301775147929,0.0014792899408284,0.0133136094674556,0.03698224852071,0.014792899408284,0.0695266272189349,0.0,0.0488165680473372,0.0177514792899408,0.0,0.0488165680473372,0.0621301775147929,0.0798816568047337,0.0162721893491124,0.0029585798816568,0.0118343195266272,0.0029585798816568,0.0133136094674556,0.0014792899408284,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1009615384615384,0.0144230769230769,0.0336538461538461,0.0576923076923076,0.110576923076923,0.0096153846153846,0.0144230769230769,0.0048076923076923,0.048076923076923,0.0,0.0,0.0817307692307692,0.0192307692307692,0.0528846153846153,0.0048076923076923,0.0673076923076923,0.0240384615384615,0.0048076923076923,0.0384615384615384,0.0384615384615384,0.0192307692307692,0.0384615384615384,0.0048076923076923,0.0,0.0,0.0048076923076923,0.0,0.0,0.0,0.0096153846153846,0.0,0.0048076923076923,0.0
Spanish,0.0714285714285714,0.0150375939849624,0.0300751879699248,0.0601503759398496,0.1428571428571428,0.0037593984962406,0.0037593984962406,0.0,0.0338345864661654,0.0075187969924812,0.0,0.0413533834586466,0.0263157894736842,0.0451127819548872,0.0037593984962406,0.0451127819548872,0.0263157894736842,0.0,0.0601503759398496,0.0338345864661654,0.0488721804511278,0.0413533834586466,0.0112781954887218,0.0,0.0037593984962406,0.0075187969924812,0.0,0.0,0.0,0.0075187969924812,0.018796992481203,0.0,0.0
English,0.0326797385620915,0.0196078431372549,0.0294117647058823,0.0326797385620915,0.1045751633986928,0.022875816993464,0.0163398692810457,0.022875816993464,0.0555555555555555,0.0,0.0163398692810457,0.0718954248366013,0.0326797385620915,0.0392156862745098,0.0,0.088235294117647,0.0163398692810457,0.0,0.0555555555555555,0.0588235294117647,0.0620915032679738,0.0130718954248366,0.0196078431372549,0.0098039215686274,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0454545454545454,0.0,0.0303030303030303,0.0378787878787878,0.1136363636363636,0.0151515151515151,0.0,0.0454545454545454,0.0757575757575757,0.0,0.0,0.0378787878787878,0.0303030303030303,0.0606060606060606,0.0,0.0606060606060606,0.0151515151515151,0.0,0.0454545454545454,0.0606060606060606,0.0909090909090909,0.0303030303030303,0.0,0.0227272727272727,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0714285714285714,0.0219780219780219,0.0192307692307692,0.0439560439560439,0.0796703296703296,0.0137362637362637,0.0192307692307692,0.0439560439560439,0.0576923076923076,0.0,0.0054945054945054,0.0357142857142857,0.0137362637362637,0.0659340659340659,0.0,0.0576923076923076,0.0137362637362637,0.0,0.0384615384615384,0.0796703296703296,0.0714285714285714,0.0219780219780219,0.0054945054945054,0.0219780219780219,0.0,0.0164835164835164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1149425287356321,0.0,0.0344827586206896,0.0057471264367816,0.1091954022988505,0.0114942528735632,0.0114942528735632,0.0172413793103448,0.057471264367816,0.0057471264367816,0.0057471264367816,0.0229885057471264,0.0229885057471264,0.028735632183908,0.0,0.0632183908045977,0.1091954022988505,0.0229885057471264,0.0632183908045977,0.0459770114942528,0.0229885057471264,0.057471264367816,0.0172413793103448,0.0,0.0,0.0057471264367816,0.0114942528735632,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0656716417910447,0.0194029850746268,0.026865671641791,0.044776119402985,0.0925373134328358,0.0223880597014925,0.0149253731343283,0.035820895522388,0.0552238805970149,0.0,0.0044776119402985,0.035820895522388,0.0283582089552238,0.0522388059701492,0.0,0.0731343283582089,0.0253731343283582,0.0029850746268656,0.0477611940298507,0.0567164179104477,0.0716417910447761,0.0253731343283582,0.0029850746268656,0.0134328358208955,0.0,0.0134328358208955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0789473684210526,0.0,0.0526315789473684,0.0460526315789473,0.0723684210526315,0.0328947368421052,0.006578947368421,0.0460526315789473,0.0526315789473684,0.006578947368421,0.006578947368421,0.0263157894736842,0.0197368421052631,0.0789473684210526,0.0,0.0789473684210526,0.0,0.0,0.0592105263157894,0.0526315789473684,0.0328947368421052,0.0,0.0,0.0394736842105263,0.0,0.0197368421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.11875,0.00625,0.025,0.0625,0.09375,0.0,0.025,0.00625,0.06875,0.0,0.0,0.075,0.0125,0.03125,0.00625,0.08125,0.01875,0.0,0.0375,0.05625,0.04375,0.0125,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0769230769230769,0.0138713745271122,0.0189155107187894,0.0365699873896595,0.0832282471626734,0.0138713745271122,0.0126103404791929,0.0643127364438839,0.0592686002522068,0.0,0.008827238335435,0.0453972257250945,0.0226986128625472,0.051702395964691,0.0,0.0655737704918032,0.0063051702395964,0.0012610340479192,0.0390920554854981,0.0529634300126103,0.0794451450189155,0.0226986128625472,0.0063051702395964,0.0163934426229508,0.0,0.0176544766708701,0.0012610340479192,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1381322957198443,0.0058365758754863,0.0340466926070038,0.0272373540856031,0.0856031128404669,0.0087548638132295,0.0097276264591439,0.0155642023346303,0.0758754863813229,0.0087548638132295,0.0,0.0486381322957198,0.0389105058365758,0.0476653696498054,0.0029182879377431,0.0593385214007782,0.0165369649805447,0.0029182879377431,0.0632295719844358,0.0291828793774319,0.0350194552529182,0.0233463035019455,0.0068093385214007,0.0009727626459143,0.0019455252918287,0.0068093385214007,0.0038910505836575,0.0009727626459143,0.0019455252918287,0.0126459143968871,0.0019455252918287,0.0,0.0
English,0.0723514211886304,0.0155038759689922,0.0387596899224806,0.0465116279069767,0.0930232558139534,0.0180878552971576,0.0155038759689922,0.0284237726098191,0.041343669250646,0.0051679586563307,0.0077519379844961,0.0439276485788113,0.0258397932816537,0.0594315245478036,0.0,0.0645994832041343,0.020671834625323,0.0,0.0490956072351421,0.0335917312661498,0.0775193798449612,0.0155038759689922,0.0025839793281653,0.020671834625323,0.0,0.0232558139534883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1170212765957446,0.0141843971631205,0.0177304964539007,0.0460992907801418,0.0815602836879432,0.0070921985815602,0.0141843971631205,0.0035460992907801,0.1099290780141844,0.0,0.0,0.0390070921985815,0.0319148936170212,0.0496453900709219,0.0,0.0673758865248227,0.0283687943262411,0.0,0.0567375886524822,0.0496453900709219,0.0460992907801418,0.0248226950354609,0.0141843971631205,0.0,0.0,0.0035460992907801,0.0,0.0070921985815602,0.0035460992907801,0.0,0.0070921985815602,0.0,0.0
English,0.043010752688172,0.014336917562724,0.025089605734767,0.032258064516129,0.086021505376344,0.014336917562724,0.039426523297491,0.064516129032258,0.07168458781362,0.003584229390681,0.003584229390681,0.028673835125448,0.025089605734767,0.050179211469534,0.0,0.068100358422939,0.010752688172043,0.0,0.025089605734767,0.060931899641577,0.068100358422939,0.025089605734767,0.003584229390681,0.010752688172043,0.003584229390681,0.025089605734767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.064625850340136,0.0068027210884353,0.0238095238095238,0.0544217687074829,0.1428571428571428,0.010204081632653,0.0170068027210884,0.010204081632653,0.0374149659863945,0.0,0.0034013605442176,0.0544217687074829,0.0034013605442176,0.0612244897959183,0.0,0.0748299319727891,0.0068027210884353,0.0068027210884353,0.064625850340136,0.0578231292517006,0.0306122448979591,0.0374149659863945,0.0238095238095238,0.0,0.0,0.0136054421768707,0.0,0.0,0.0068027210884353,0.0,0.0068027210884353,0.0,0.0
English,0.198019801980198,0.0247524752475247,0.0049504950495049,0.0297029702970297,0.0099009900990099,0.0049504950495049,0.0049504950495049,0.0445544554455445,0.1138613861386138,0.0099009900990099,0.0099009900990099,0.0792079207920792,0.0099009900990099,0.0297029702970297,0.0,0.0148514851485148,0.0,0.0346534653465346,0.0346534653465346,0.0247524752475247,0.0495049504950495,0.0148514851485148,0.0049504950495049,0.0099009900990099,0.0,0.0495049504950495,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.0
English,0.08,0.0,0.06,0.0266666666666666,0.1,0.04,0.0133333333333333,0.0266666666666666,0.0733333333333333,0.0,0.02,0.0266666666666666,0.02,0.0266666666666666,0.0,0.0733333333333333,0.0066666666666666,0.0,0.0733333333333333,0.06,0.08,0.0266666666666666,0.0066666666666666,0.0133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0738255033557047,0.0067114093959731,0.0671140939597315,0.0201342281879194,0.087248322147651,0.0,0.0201342281879194,0.0,0.0604026845637583,0.0,0.0,0.0604026845637583,0.0268456375838926,0.0671140939597315,0.0,0.1006711409395973,0.0134228187919463,0.0067114093959731,0.0604026845637583,0.0268456375838926,0.0268456375838926,0.0604026845637583,0.0134228187919463,0.0,0.0,0.0201342281879194,0.0,0.0067114093959731,0.0,0.0,0.0067114093959731,0.0,0.0
Spanish,0.1097560975609756,0.0121951219512195,0.0365853658536585,0.0609756097560975,0.1341463414634146,0.0060975609756097,0.0060975609756097,0.0182926829268292,0.0365853658536585,0.0,0.0121951219512195,0.0304878048780487,0.024390243902439,0.048780487804878,0.0,0.048780487804878,0.024390243902439,0.0,0.0365853658536585,0.024390243902439,0.048780487804878,0.0182926829268292,0.0060975609756097,0.0060975609756097,0.0,0.0182926829268292,0.0060975609756097,0.0,0.0,0.0,0.0060975609756097,0.0,0.0
Spanish,0.0926966292134831,0.0252808988764044,0.0393258426966292,0.0449438202247191,0.0842696629213483,0.0084269662921348,0.0084269662921348,0.0084269662921348,0.0617977528089887,0.0112359550561797,0.0,0.047752808988764,0.0140449438202247,0.0617977528089887,0.0028089887640449,0.0898876404494382,0.0084269662921348,0.0,0.0646067415730337,0.0393258426966292,0.0505617977528089,0.0224719101123595,0.0056179775280898,0.0,0.0,0.0028089887640449,0.0056179775280898,0.0028089887640449,0.0056179775280898,0.0,0.0084269662921348,0.0,0.0
English,0.0722433460076045,0.0076045627376425,0.0304182509505703,0.0114068441064638,0.11787072243346,0.0114068441064638,0.0190114068441064,0.0228136882129277,0.0494296577946768,0.0,0.0076045627376425,0.0418250950570342,0.026615969581749,0.053231939163498,0.0,0.0646387832699619,0.0380228136882129,0.0038022813688212,0.0570342205323193,0.0570342205323193,0.0760456273764258,0.0304182509505703,0.0152091254752851,0.0190114068441064,0.0,0.0114068441064638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0416666666666666,0.0208333333333333,0.0555555555555555,0.0555555555555555,0.0972222222222222,0.0069444444444444,0.0069444444444444,0.0138888888888888,0.0625,0.0,0.0208333333333333,0.0486111111111111,0.0277777777777777,0.0277777777777777,0.0,0.0902777777777777,0.0208333333333333,0.0,0.0555555555555555,0.0763888888888889,0.0694444444444444,0.0138888888888888,0.0069444444444444,0.0,0.0,0.0208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0884057971014492,0.0072463768115942,0.0246376811594202,0.0376811594202898,0.1115942028985507,0.0130434782608695,0.0130434782608695,0.0014492753623188,0.0536231884057971,0.0,0.0014492753623188,0.0420289855072463,0.0289855072463768,0.0768115942028985,0.0,0.0550724637681159,0.0304347826086956,0.0043478260869565,0.0594202898550724,0.0536231884057971,0.044927536231884,0.0289855072463768,0.0144927536231884,0.0057971014492753,0.0,0.0115942028985507,0.0,0.0014492753623188,0.0014492753623188,0.0,0.0057971014492753,0.0,0.0
English,0.0693641618497109,0.0,0.0462427745664739,0.0173410404624277,0.1040462427745664,0.0057803468208092,0.0231213872832369,0.0809248554913294,0.0462427745664739,0.0057803468208092,0.0057803468208092,0.0346820809248554,0.0115606936416184,0.0462427745664739,0.0,0.0751445086705202,0.0231213872832369,0.0,0.0404624277456647,0.0462427745664739,0.0809248554913294,0.0115606936416184,0.0,0.0057803468208092,0.0057803468208092,0.0231213872832369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0608108108108108,0.0,0.0202702702702702,0.027027027027027,0.081081081081081,0.0202702702702702,0.0067567567567567,0.0405405405405405,0.0472972972972973,0.0135135135135135,0.0,0.027027027027027,0.0202702702702702,0.0743243243243243,0.0,0.1013513513513513,0.0,0.0,0.0608108108108108,0.0878378378378378,0.081081081081081,0.027027027027027,0.0,0.0067567567567567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0661478599221789,0.0116731517509727,0.0447470817120622,0.0291828793774319,0.103112840466926,0.0116731517509727,0.0175097276264591,0.0291828793774319,0.0622568093385214,0.0058365758754863,0.0,0.0389105058365758,0.0233463035019455,0.0797665369649805,0.0,0.056420233463035,0.0252918287937743,0.0019455252918287,0.0622568093385214,0.0622568093385214,0.056420233463035,0.0330739299610894,0.0097276264591439,0.0038910505836575,0.0038910505836575,0.0019455252918287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0727272727272727,0.0136363636363636,0.0272727272727272,0.0409090909090909,0.0818181818181818,0.0181818181818181,0.0272727272727272,0.0227272727272727,0.0772727272727272,0.0,0.0136363636363636,0.0318181818181818,0.0136363636363636,0.0545454545454545,0.0,0.0818181818181818,0.0045454545454545,0.0,0.0681818181818181,0.0681818181818181,0.0727272727272727,0.0272727272727272,0.009090909090909,0.009090909090909,0.0,0.0045454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1066997518610421,0.0186104218362282,0.0384615384615384,0.0446650124069478,0.1091811414392059,0.0124069478908188,0.0062034739454094,0.0086848635235732,0.0595533498759305,0.0024813895781637,0.0024813895781637,0.0583126550868486,0.0223325062034739,0.0595533498759305,0.0,0.0595533498759305,0.0124069478908188,0.0024813895781637,0.0508684863523573,0.0719602977667493,0.0347394540942928,0.0260545905707196,0.0074441687344913,0.0012406947890818,0.0,0.0037220843672456,0.0024813895781637,0.0,0.0024813895781637,0.0012406947890818,0.0062034739454094,0.0024813895781637,0.0
Spanish,0.0658436213991769,0.0123456790123456,0.0493827160493827,0.0452674897119341,0.1152263374485596,0.0041152263374485,0.0123456790123456,0.0164609053497942,0.0411522633744856,0.0041152263374485,0.0,0.0411522633744856,0.0205761316872428,0.074074074074074,0.0,0.0617283950617283,0.0164609053497942,0.0,0.0617283950617283,0.0164609053497942,0.0329218106995884,0.037037037037037,0.0164609053497942,0.0,0.0041152263374485,0.0041152263374485,0.0082304526748971,0.0041152263374485,0.0041152263374485,0.0082304526748971,0.0205761316872428,0.0,0.0041152263374485
Spanish,0.0979955456570155,0.0133630289532293,0.042316258351893,0.0334075723830735,0.1135857461024498,0.0066815144766146,0.0178173719376391,0.0111358574610244,0.0334075723830735,0.0,0.0,0.0690423162583518,0.0155902004454342,0.0467706013363029,0.0,0.0623608017817371,0.0244988864142538,0.0133630289532293,0.0623608017817371,0.0244988864142538,0.042316258351893,0.0378619153674833,0.0200445434298441,0.0022271714922048,0.0,0.0178173719376391,0.0022271714922048,0.0022271714922048,0.0022271714922048,0.0,0.0044543429844097,0.0,0.0
English,0.0363636363636363,0.009090909090909,0.0318181818181818,0.025,0.1454545454545454,0.0181818181818181,0.0,0.0363636363636363,0.0545454545454545,0.0,0.0022727272727272,0.0272727272727272,0.0272727272727272,0.0477272727272727,0.0,0.0681818181818181,0.034090909090909,0.0,0.0568181818181818,0.0636363636363636,0.0613636363636363,0.0159090909090909,0.0045454545454545,0.0227272727272727,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1076320939334637,0.0117416829745596,0.0430528375733855,0.0450097847358121,0.0900195694716242,0.0068493150684931,0.0078277886497064,0.0019569471624266,0.0528375733855185,0.0039138943248532,0.0,0.0508806262230919,0.022504892367906,0.0528375733855185,0.0029354207436399,0.0772994129158512,0.022504892367906,0.0019569471624266,0.0567514677103718,0.0636007827788649,0.0440313111545988,0.0332681017612524,0.0088062622309197,0.0,0.0,0.0058708414872798,0.0048923679060665,0.0,0.0019569471624266,0.0048923679060665,0.0058708414872798,0.0009784735812133,0.0
Spanish,0.1057827926657263,0.0169252468265162,0.0493653032440056,0.0380818053596615,0.1100141043723554,0.0098730606488011,0.0098730606488011,0.0126939351198871,0.0479548660084626,0.001410437235543,0.002820874471086,0.0535966149506347,0.0169252468265162,0.0451339915373765,0.001410437235543,0.0691114245416079,0.0169252468265162,0.0112834978843441,0.0507757404795486,0.0521861777150916,0.0338504936530324,0.0282087447108603,0.007052186177715,0.005641748942172,0.0,0.0141043723554301,0.001410437235543,0.007052186177715,0.001410437235543,0.001410437235543,0.001410437235543,0.0,0.0
English,0.0710382513661202,0.0054644808743169,0.0218579234972677,0.0218579234972677,0.0928961748633879,0.0218579234972677,0.0054644808743169,0.0273224043715847,0.0546448087431694,0.0054644808743169,0.0109289617486338,0.0218579234972677,0.0273224043715847,0.0710382513661202,0.0,0.0710382513661202,0.0218579234972677,0.0,0.0710382513661202,0.0601092896174863,0.0655737704918032,0.0109289617486338,0.0054644808743169,0.0163934426229508,0.0,0.0218579234972677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0490196078431372,0.0049019607843137,0.0367647058823529,0.0392156862745098,0.0735294117647058,0.0245098039215686,0.0147058823529411,0.0637254901960784,0.0955882352941176,0.0024509803921568,0.0049019607843137,0.0220588235294117,0.0147058823529411,0.0588235294117647,0.0,0.0784313725490196,0.0122549019607843,0.0,0.0490196078431372,0.0490196078431372,0.0857843137254902,0.0220588235294117,0.0,0.017156862745098,0.0049019607843137,0.0122549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.0976933514246947,0.005427408412483,0.0515603799185888,0.0366350067842605,0.1139755766621438,0.0027137042062415,0.0257801899592944,0.0081411126187245,0.0339213025780189,0.0,0.0,0.0651289009497964,0.0162822252374491,0.0814111261872456,0.0,0.0569877883310719,0.0122116689280868,0.0013568521031207,0.0488466757123473,0.0691994572591587,0.0407055630936228,0.0284938941655359,0.0013568521031207,0.0,0.0,0.0081411126187245,0.0013568521031207,0.005427408412483,0.0040705563093622,0.005427408412483,0.0122116689280868,0.0,0.0
English,0.0857843137254902,0.0073529411764705,0.0294117647058823,0.0122549019607843,0.0955882352941176,0.0367647058823529,0.017156862745098,0.034313725490196,0.0539215686274509,0.0024509803921568,0.0073529411764705,0.0122549019607843,0.0269607843137254,0.0637254901960784,0.0,0.0661764705882353,0.0245098039215686,0.0,0.0441176470588235,0.0539215686274509,0.0808823529411764,0.0196078431372549,0.0073529411764705,0.0073529411764705,0.0,0.0147058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spanish,0.1023339317773788,0.0143626570915619,0.0251346499102333,0.0466786355475763,0.1131059245960502,0.0053859964093357,0.0107719928186714,0.0107719928186714,0.0718132854578097,0.0071813285457809,0.0035906642728904,0.0341113105924596,0.0233393177737881,0.044883303411131,0.0017953321364452,0.03770197486535,0.0323159784560143,0.0089766606822262,0.0556552962298025,0.052064631956912,0.044883303411131,0.0394973070017953,0.0161579892280071,0.0035906642728904,0.0,0.0143626570915619,0.0017953321364452,0.0035906642728904,0.0017953321364452,0.0,0.0,0.0,0.0
Spanish,0.0925619834710743,0.0115702479338842,0.028099173553719,0.0429752066115702,0.1239669421487603,0.0049586776859504,0.0066115702479338,0.0066115702479338,0.0495867768595041,0.0066115702479338,0.0,0.0429752066115702,0.0214876033057851,0.056198347107438,0.0033057851239669,0.0694214876033057,0.0198347107438016,0.0082644628099173,0.0545454545454545,0.0628099173553719,0.0446280991735537,0.0380165289256198,0.0082644628099173,0.0,0.0,0.0016528925619834,0.0033057851239669,0.0066115702479338,0.0033057851239669,0.0,0.0066115702479338,0.0,0.0
Spanish,0.0842911877394636,0.0153256704980842,0.0459770114942528,0.053639846743295,0.1111111111111111,0.0076628352490421,0.003831417624521,0.003831417624521,0.0613026819923371,0.0153256704980842,0.0,0.0306513409961685,0.0191570881226053,0.0651340996168582,0.003831417624521,0.0651340996168582,0.0191570881226053,0.0,0.057471264367816,0.0383141762452107,0.0306513409961685,0.0383141762452107,0.0,0.0,0.003831417624521,0.0076628352490421,0.0153256704980842,0.0,0.003831417624521,0.003831417624521,0.0076628352490421,0.0,0.0
Spanish,0.1161971830985915,0.0070422535211267,0.0360915492957746,0.0387323943661971,0.1144366197183098,0.016725352112676,0.0096830985915492,0.0008802816901408,0.0484154929577464,0.0035211267605633,0.0008802816901408,0.056338028169014,0.0176056338028169,0.0580985915492957,0.0026408450704225,0.0475352112676056,0.0246478873239436,0.0079225352112676,0.0422535211267605,0.0369718309859154,0.0457746478873239,0.0352112676056338,0.0070422535211267,0.0,0.0017605633802816,0.005281690140845,0.0017605633802816,0.0008802816901408,0.0008802816901408,0.0061619718309859,0.0158450704225352,0.0008802816901408,0.0
English,0.0723404255319148,0.0170212765957446,0.0212765957446808,0.0340425531914893,0.0893617021276595,0.0212765957446808,0.0340425531914893,0.0425531914893617,0.0680851063829787,0.0,0.0085106382978723,0.0340425531914893,0.0297872340425531,0.0638297872340425,0.0,0.0553191489361702,0.0127659574468085,0.0,0.0680851063829787,0.0553191489361702,0.0638297872340425,0.0340425531914893,0.0,0.0085106382978723,0.0,0.0042553191489361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English,0.0988593155893536,0.0171102661596958,0.0285171102661596,0.026615969581749,0.0988593155893536,0.0171102661596958,0.0038022813688212,0.0418250950570342,0.0551330798479087,0.0,0.0190114068441064,0.0380228136882129,0.0209125475285171,0.0513307984790874,0.0,0.0608365019011406,0.0190114068441064,0.0019011406844106,0.0570342205323193,0.0513307984790874,0.0570342205323193,0.0133079847908745,0.0095057034220532,0.0209125475285171,0.0,0.0133079847908745,0.0038022813688212,0.0,0.0,0.0,0.0,0.0,0.0
